time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773322285.66570067,0.02422437,6253,0.00083049,0.01449609,0,0.00000000,11264,11307,119,0.00221366,0.00310135,0.00373087,0.00000180,0.00097135,0.01785762
1773322285.76570249,0.02338934,6265,0.00079362,0.01336152,0,0.00000000,11307,11365,109,0.00305105,0.00388668,0.00276775,0.00000419,0.00122398,0.01772172
1773322285.86539316,0.02528724,6254,0.00096299,0.01518035,0,0.00000000,11365,11396,96,0.00203536,0.00356165,0.00346558,0.00000306,0.00099725,0.01900452
1773322285.96538472,0.02142162,6226,0.00120954,0.01246502,0,0.00000000,11396,11345,95,0.00167471,0.00306228,0.00281069,0.00000402,0.00089597,0.01576349
1773322286.06519413,0.02200693,6263,0.00097716,0.01278484,0,0.00000000,11345,11366,102,0.00170164,0.00385292,0.00257323,0.00000141,0.00068431,0.01689173
1773322286.16513038,0.02377951,6253,0.00102748,0.01313942,0,0.00000000,11366,11356,105,0.00224339,0.00429431,0.00253355,0.00000387,0.00082998,0.01784542
1773322286.26511335,0.02877096,6264,0.00148451,0.01694115,0,0.00000000,11356,11267,114,0.00172216,0.00521461,0.00304285,0.00000142,0.00085489,0.02253169
1773322286.36486697,0.02457902,6240,0.00095745,0.01486985,0,0.00000000,11267,11296,106,0.00167458,0.00431917,0.00257586,0.00000083,0.00074991,0.01950473
1773322286.46464467,0.02379080,6262,0.00087086,0.01483641,0,0.00000000,11296,11292,95,0.00217642,0.00375833,0.00253815,0.00000082,0.00073085,0.01882772
1773322286.56446671,0.02333064,6261,0.00069651,0.01294813,0,0.00000000,11292,11311,82,0.00198466,0.00363298,0.00408938,0.00000192,0.00086189,0.01682555
1773322286.66445661,0.02165234,6297,0.00077556,0.01280676,0,0.00000000,11311,11354,109,0.00175630,0.00375211,0.00266789,0.00000092,0.00070196,0.01678926
1773322286.76453948,0.02150339,6272,0.00088077,0.01263504,0,0.00000000,11354,11339,91,0.00172302,0.00374248,0.00250815,0.00000334,0.00073564,0.01663286
1773322286.86439657,0.02125676,6245,0.00080299,0.01238875,0,0.00000000,11339,11382,86,0.00179153,0.00372000,0.00255761,0.00000127,0.00067286,0.01635152
1773322286.96426010,0.02338585,6287,0.00123822,0.01267720,0,0.00000000,11382,11431,100,0.00183316,0.00454645,0.00246358,0.00000201,0.00074908,0.01760442
1773322287.06573820,0.02874756,6264,0.00119546,0.01621583,0,0.00000000,11431,11361,89,0.00168466,0.00454027,0.00477312,0.00000146,0.00088005,0.02104624
1773322287.16550064,0.02362151,6224,0.00095061,0.01340187,0,0.00000000,11361,11408,116,0.00214583,0.00411304,0.00327922,0.00000098,0.00067265,0.01789885
1773322287.26530385,0.03126833,6301,0.00087460,0.01735184,0,0.00000000,11408,11441,109,0.00262885,0.00409706,0.00596658,0.00000187,0.00158545,0.02185987
1773322287.36535883,0.02754083,6234,0.00101181,0.01596268,0,0.00000000,11441,11478,90,0.00178056,0.00427342,0.00367883,0.00000319,0.00126565,0.02051470
1773322287.46522117,0.02950972,6274,0.00130675,0.01810737,0,0.00000000,11478,11501,92,0.00188031,0.00405641,0.00341002,0.00000449,0.00125150,0.02242877
1773322287.56508923,0.02354413,6280,0.00070475,0.01399562,0,0.00000000,11501,11528,84,0.00173965,0.00410627,0.00290110,0.00000128,0.00076308,0.01835445
1773322287.66509867,0.02713911,6267,0.00163577,0.01343487,0,0.00000000,11528,11515,105,0.00331736,0.00456745,0.00489383,0.00000103,0.00083666,0.01828513
1773322287.76504135,0.02321440,6214,0.00122680,0.01277732,0,0.00000000,11515,11568,85,0.00193620,0.00415635,0.00263184,0.00000099,0.00069956,0.01725070
1773322287.86470819,0.02910782,6272,0.00106504,0.01821185,0,0.00000000,11568,11537,87,0.00201694,0.00457682,0.00313282,0.00000153,0.00087840,0.02308718
1773322287.96459723,0.02296584,6236,0.00076030,0.01375579,0,0.00000000,11537,11583,94,0.00195096,0.00352100,0.00311488,0.00000092,0.00068916,0.01768040
1773322288.06446457,0.03000873,6301,0.00068941,0.01811665,0,0.00000000,11583,11631,83,0.00209452,0.00462653,0.00420548,0.00000426,0.00119210,0.02302766
1773322288.16458964,0.02491592,6253,0.00120417,0.01452442,0,0.00000000,11631,11689,119,0.00198542,0.00342271,0.00354390,0.00000340,0.00111717,0.01820955
1773322288.26446438,0.02371617,6265,0.00076008,0.01349186,0,0.00000000,11689,11748,98,0.00355537,0.00395384,0.00351905,0.00000133,0.00093637,0.01770752
1773322288.36486053,0.02598134,6224,0.00087465,0.01581628,0,0.00000000,11748,11750,93,0.00170646,0.00449845,0.00292967,0.00000166,0.00073291,0.02060580
1773322288.46483326,0.02497643,6305,0.00142904,0.01373844,0,0.00000000,11750,11778,83,0.00169104,0.00417378,0.00344832,0.00000108,0.00075602,0.01817805
1773322288.56581092,0.02327416,6257,0.00078597,0.01373803,0,0.00000000,11778,11792,72,0.00178247,0.00394151,0.00298859,0.00000099,0.00071725,0.01794472
1773322288.66572618,0.02466283,6286,0.00068940,0.01481940,0,0.00000000,11792,11801,75,0.00173235,0.00399575,0.00326804,0.00000095,0.00077690,0.01905197
1773322288.76575613,0.02300550,6242,0.00095255,0.01334713,0,0.00000000,11801,11739,86,0.00197297,0.00411881,0.00282229,0.00000112,0.00067119,0.01777653
1773322288.86542940,0.02789020,6286,0.00076518,0.01679352,0,0.00000000,11739,11726,81,0.00192380,0.00447311,0.00369715,0.00000140,0.00096433,0.02158292
1773322288.96554804,0.02328952,6236,0.00066404,0.01349807,0,0.00000000,11726,11710,80,0.00201301,0.00321482,0.00364690,0.00000294,0.00104528,0.01697616
