time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773320509.29191470,0.02921763,6177,0.00250555,0.01637988,0,0.00000000,11897,11860,124,0.00201001,0.00480637,0.00286176,0.00000118,0.00071051,0.02151519
1773320509.39197993,0.02828330,6149,0.00098859,0.01699997,0,0.00000000,11860,11899,108,0.00185539,0.00497768,0.00252026,0.00000121,0.00080004,0.02227547
1773320509.49189639,0.02863711,6225,0.00110495,0.01863530,0,0.00000000,11899,11876,112,0.00194219,0.00440804,0.00244113,0.00000130,0.00070108,0.02346015
1773320509.59253597,0.02859890,6150,0.00086794,0.01796998,0,0.00000000,11876,11910,120,0.00340730,0.00525943,0.00242572,0.00000126,0.00069729,0.02364416
1773320509.69190431,0.02991500,6151,0.00096581,0.01850919,0,0.00000000,11910,11859,101,0.00212816,0.00523213,0.00272045,0.00000106,0.00071988,0.02445299
1773320509.79192662,0.02690231,6200,0.00073088,0.01718938,0,0.00000000,11859,11865,91,0.00337700,0.00437782,0.00252381,0.00000247,0.00089234,0.02184392
1773320509.89198136,0.02653389,6148,0.00076739,0.01682538,0,0.00000000,11865,11854,97,0.00173018,0.00438489,0.00252654,0.00000177,0.00073553,0.02158099
1773320509.99186134,0.02541252,6176,0.00063955,0.01633857,0,0.00000000,11854,11874,78,0.00169127,0.00361332,0.00274986,0.00000233,0.00087772,0.02025349
1773320510.09191370,0.02822551,6177,0.00163395,0.01649791,0,0.00000000,11874,11829,96,0.00171396,0.00445753,0.00297627,0.00000221,0.00085864,0.02127324
1773320510.19201303,0.02818912,6195,0.00064862,0.01792821,0,0.00000000,11829,11860,90,0.00176186,0.00498010,0.00250486,0.00000124,0.00070067,0.02329502
1773320510.29200029,0.01672700,6145,0.00056393,0.00935544,0,0.00000000,11860,11900,97,0.00179085,0.00262938,0.00254659,0.00000085,0.00045067,0.01215723
1773320510.39200664,0.03163392,6171,0.00088371,0.02039735,0,0.00000000,11900,11904,83,0.00170524,0.00501523,0.00315053,0.00000196,0.00091779,0.02576025
1773320510.49201035,0.03116079,6178,0.00056430,0.01948727,0,0.00000000,11904,11945,86,0.00173324,0.00439111,0.00450199,0.00000154,0.00081585,0.02415192
1773320510.59180331,0.02813282,6183,0.00056317,0.01787049,0,0.00000000,11945,11999,93,0.00190387,0.00355033,0.00422144,0.00000183,0.00073570,0.02170060
1773320510.69189882,0.02675519,6163,0.00056593,0.01719783,0,0.00000000,11999,11972,66,0.00180813,0.00440286,0.00262333,0.00000208,0.00076087,0.02187116
1773320510.79186082,0.02722899,6184,0.00078234,0.01673437,0,0.00000000,11972,12002,85,0.00168483,0.00450622,0.00287722,0.00000345,0.00086273,0.02155940
1773320510.89195704,0.03123404,6170,0.00107834,0.01832409,0,0.00000000,12002,11996,73,0.00313523,0.00618181,0.00254102,0.00000147,0.00076242,0.02539077
1773320510.99197245,0.02493348,6189,0.00077237,0.01588553,0,0.00000000,11996,12005,78,0.00325467,0.00369912,0.00251348,0.00000133,0.00069916,0.01980622
1773320511.09179187,0.02863899,6234,0.00061538,0.01833337,0,0.00000000,12005,11999,71,0.00181559,0.00494929,0.00257716,0.00000129,0.00073284,0.02388524
1773320511.19249749,0.02730269,6143,0.00079181,0.01725662,0,0.00000000,11999,12020,84,0.00243432,0.00451088,0.00269108,0.00000142,0.00074997,0.02216697
1773320511.29185152,0.05672815,6194,0.00064401,0.04759232,0,0.00000000,12020,12026,66,0.00168598,0.00363047,0.00265268,0.00000695,0.00099983,0.05152723
1773320511.39184999,0.02400515,6153,0.00053345,0.01566310,0,0.00000000,12026,12051,76,0.00209838,0.00349988,0.00200520,0.00001590,0.00122276,0.01940344
1773320511.49177337,0.02156966,6212,0.00047840,0.01293484,0,0.00000000,12051,12111,95,0.00180904,0.00309157,0.00343137,0.00000159,0.00065123,0.01623717
1773320511.59193659,0.03185320,6154,0.00095331,0.01985975,0,0.00000000,12111,12117,81,0.00170663,0.00564010,0.00294781,0.00000128,0.00074380,0.02591952
1773320511.69198513,0.02655243,6142,0.00055241,0.01660945,0,0.00000000,12117,12145,63,0.00174712,0.00460179,0.00261222,0.00000357,0.00084546,0.02148438
1773320511.79185796,0.02619555,6162,0.00125558,0.01629350,0,0.00000000,12145,12162,79,0.00165790,0.00403076,0.00241424,0.00000136,0.00073765,0.02059628
1773320511.89194751,0.02842366,6202,0.00072495,0.01643578,0,0.00000000,12162,12185,95,0.00216979,0.00409609,0.00472342,0.00000160,0.00071366,0.02087513
1773320511.99193335,0.03011847,6179,0.00052586,0.01763357,0,0.00000000,12185,12228,70,0.00242228,0.00514458,0.00449736,0.00000165,0.00079724,0.02331703
1773320512.09196472,0.02797368,6113,0.00048349,0.01740565,0,0.00000000,12228,12242,60,0.00255672,0.00515347,0.00255933,0.00000096,0.00072437,0.02330577
1773320512.19179630,0.02937284,6209,0.00054601,0.01761123,0,0.00000000,12242,12269,73,0.00164130,0.00425989,0.00480036,0.00000222,0.00087084,0.02215702
1773320512.29195952,0.02678205,6148,0.00054922,0.01605886,0,0.00000000,12269,12281,62,0.00346181,0.00335599,0.00468197,0.00000171,0.00090973,0.01962669
