time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1773322303.26453876,0.01390498,6256,0.00020192,0.00000000,0,0.00000000,13138,13165,43,0.00168643
1773322303.36464095,0.01100682,6232,0.00024241,0.00000000,0,0.00000000,13165,13168,42,0.00142677
1773322303.46477818,0.01800406,6229,0.00044056,0.00000000,0,0.00000000,13168,13196,41,0.00127612
1773322303.56477523,0.01534728,6283,0.00037847,0.00000000,0,0.00000000,13196,13232,47,0.00326989
1773322303.66486502,0.01803855,6256,0.00025037,0.00000000,0,0.00000000,13232,13241,51,0.00121478
1773322303.76503944,0.01669470,6239,0.00012747,0.00000000,0,0.00000000,13241,13265,35,0.00086752
1773322303.86511111,0.01698601,6240,0.00031807,0.00000000,0,0.00000000,13265,13280,47,0.00108987
1773322303.96529484,0.01741942,6232,0.00028655,0.00000000,0,0.00000000,13280,13285,43,0.00087414
1773322304.06536007,0.01863844,6239,0.00051222,0.00000000,0,0.00000000,13285,13310,46,0.00092560
1773322304.16534996,0.01567247,6250,0.00070640,0.00000000,0,0.00000000,13310,13260,38,0.00088205
1773322304.26549149,0.01986531,6233,0.00038733,0.00000000,0,0.00000000,13260,13286,32,0.00176772
1773322304.36468172,0.02320523,6237,0.00025856,0.00000000,0,0.00000000,13286,13299,46,0.00346074
1773322304.46564198,0.02263417,6245,0.00041081,0.00000000,0,0.00000000,13299,13298,34,0.00247759
1773322304.56482840,0.02048700,6223,0.00017463,0.00000000,0,0.00000000,13298,13320,32,0.00195813
1773322304.66491842,0.02272207,6253,0.00021243,0.00000000,0,0.00000000,13320,13304,32,0.00089216
1773322304.76457167,0.02129876,6247,0.00016661,0.00000000,0,0.00000000,13304,13320,35,0.00096816
1773322304.86508179,0.01604647,6191,0.00019515,0.00000000,0,0.00000000,13320,13343,36,0.00076992
1773322304.96445608,0.01173261,6277,0.00030989,0.00000000,0,0.00000000,13343,13349,60,0.00086610
1773322305.06462383,0.02024813,6237,0.00034298,0.00000000,0,0.00000000,13349,13323,31,0.00117714
1773322305.16470909,0.01876996,6261,0.00048516,0.00000000,0,0.00000000,13323,13311,37,0.00160293
1773322305.26477814,0.01855385,6250,0.00019177,0.00000000,0,0.00000000,13311,13332,32,0.00243335
1773322305.36492109,0.02241962,6264,0.00040192,0.00000000,0,0.00000000,13332,13341,50,0.00086628
1773322305.46493268,0.01974883,6244,0.00031410,0.00000000,0,0.00000000,13341,13054,39,0.00106106
1773322305.56506634,0.01804335,6283,0.00030010,0.00000000,0,0.00000000,13054,13069,29,0.00105454
1773322305.66529965,0.01253475,6226,0.00014948,0.00000000,0,0.00000000,13069,13091,32,0.00163092
1773322305.76531887,0.01589419,6279,0.00068365,0.00000000,0,0.00000000,13091,13087,54,0.00114075
1773322305.86539316,0.01098973,6212,0.00024204,0.00000000,0,0.00000000,13087,13090,44,0.00214344
1773322305.96535420,0.01269982,6245,0.00047718,0.00000000,0,0.00000000,13090,13087,42,0.00214711
1773322306.06539178,0.01859602,6262,0.00044397,0.00000000,0,0.00000000,13087,13118,46,0.00280560
1773322306.16553569,0.01576803,6298,0.00074497,0.00000000,0,0.00000000,13118,13104,36,0.00199917
1773322306.26561928,0.02514819,6205,0.00031079,0.00000000,0,0.00000000,13104,13107,35,0.00089834
1773322306.36442137,0.01508934,6249,0.00014146,0.00000000,0,0.00000000,13107,13122,28,0.00122258
1773322306.46470666,0.01478626,6231,0.00022870,0.00000000,0,0.00000000,13122,13140,39,0.00168135
1773322306.56434751,0.01254428,6233,0.00010726,0.00000000,0,0.00000000,13140,13162,28,0.00087259
1773322306.66445518,0.02160181,6194,0.00056588,0.00000000,0,0.00000000,13162,13177,45,0.00169609
1773322306.76444602,0.01639544,6274,0.00041676,0.00000000,0,0.00000000,13177,13166,41,0.00315774
1773322306.86450911,0.01832527,6249,0.00018654,0.00000000,0,0.00000000,13166,13192,46,0.00208421
1773322306.96462774,0.02179938,6222,0.00020738,0.00000000,0,0.00000000,13192,13192,39,0.00076963
1773322307.06452966,0.02124474,6240,0.00020001,0.00000000,0,0.00000000,13192,13224,45,0.00077952
1773322307.16483116,0.01611618,6245,0.00033571,0.00000000,0,0.00000000,13224,13257,45,0.00190043
1773322307.26473570,0.02035561,6283,0.00086785,0.00000000,0,0.00000000,13257,13241,52,0.00111701
1773322307.36505938,0.01129743,6277,0.00019666,0.00000000,0,0.00000000,13241,13253,44,0.00116188
1773322307.46504378,0.01890399,6218,0.00043629,0.00000000,0,0.00000000,13253,13244,40,0.00289435
1773322307.56516504,0.01844214,6240,0.00021500,0.00000000,0,0.00000000,13244,13261,54,0.00289219
1773322307.66525984,0.02051704,6291,0.00064309,0.00000000,0,0.00000000,13261,13235,96,0.00263843
1773322307.76539397,0.02216291,6241,0.00064693,0.00000000,0,0.00000000,13235,13284,154,0.00099057
1773322307.86525726,0.02040645,6264,0.00079656,0.00000000,0,0.00000000,13284,13369,174,0.00089319
1773322307.96554184,0.01892358,6222,0.00079975,0.00000000,0,0.00000000,13369,13413,186,0.00157924
1773322308.06542253,0.01135293,6223,0.00084103,0.00000000,0,0.00000000,13413,13466,165,0.00120506
1773322308.16556430,0.01392916,6260,0.00083088,0.00000000,0,0.00000000,13466,13540,154,0.00084180
1773322308.26560235,0.01325760,6195,0.00086648,0.00000000,0,0.00000000,13540,13614,154,0.00123308
1773322308.36465406,0.02589703,6227,0.00163918,0.00000000,0,0.00000000,13614,13636,136,0.00143188
1773322308.46561432,0.02130764,6196,0.00117990,0.00000000,0,0.00000000,13636,13641,116,0.00300807
1773322308.56478310,0.02023789,6239,0.00053937,0.00000000,0,0.00000000,13641,13709,112,0.00162293
1773322308.66482615,0.01929498,6144,0.00041485,0.00000000,0,0.00000000,13709,13781,119,0.00153011
1773322308.76465273,0.01357914,6170,0.00123748,0.00000000,0,0.00000000,13781,13789,109,0.00287006
1773322308.86443734,0.01470601,6284,0.00042539,0.00000000,0,0.00000000,13789,13816,84,0.00152491
1773322308.96450925,0.01721315,6249,0.00038646,0.00000000,0,0.00000000,13816,13811,89,0.00090153
1773322309.06455469,0.02176759,6291,0.00097688,0.00000000,0,0.00000000,13811,13885,103,0.00078183
1773322309.16463995,0.01690759,6227,0.00219672,0.00000000,0,0.00000000,13885,13825,109,0.00081674
1773322309.26451993,0.01707954,6274,0.00102825,0.00000000,0,0.00000000,13463,13524,114,0.00194012
1773322309.36468363,0.02056023,6250,0.00039429,0.00000000,0,0.00000000,13524,13573,93,0.00261545
1773322309.46475887,0.01755402,6289,0.00030355,0.00000000,0,0.00000000,13573,13624,77,0.00120878
1773322309.56480074,0.01437986,6341,0.00036184,0.00000000,0,0.00000000,13624,13644,88,0.00159478
1773322309.66503572,0.01452654,6273,0.00040746,0.00000000,0,0.00000000,13644,13711,82,0.00086369
1773322309.76490545,0.03036264,6286,0.00076391,0.00000000,0,0.00000000,13711,13753,65,0.00137836
1773322309.86500955,0.02518804,6302,0.00102076,0.00000000,0,0.00000000,13753,13797,77,0.00296190
1773322309.96510696,0.02540676,6319,0.00051705,0.00000000,0,0.00000000,13797,13821,87,0.00305499
1773322310.06514430,0.02528976,6304,0.00113407,0.00000000,0,0.00000000,13821,13734,78,0.00175365
1773322310.16523409,0.02572726,6267,0.00067731,0.00000000,0,0.00000000,13734,13709,72,0.00261084
1773322310.26512241,0.01969184,6314,0.00049295,0.00000000,0,0.00000000,13709,13740,54,0.00289932
1773322310.36542058,0.02182932,6307,0.00071818,0.00000000,0,0.00000000,13740,13785,73,0.00236698
1773322310.46555352,0.02221270,6286,0.00086208,0.00000000,0,0.00000000,13785,13824,61,0.00185789
1773322310.56559682,0.01926002,6266,0.00059162,0.00000000,0,0.00000000,13824,13829,63,0.00265569
1773322310.66532731,0.01806068,6294,0.00042277,0.00000000,0,0.00000000,13829,13841,53,0.00135146
1773322310.76554823,0.01784881,6310,0.00032730,0.00000000,0,0.00000000,13841,13847,66,0.00263319
1773322310.86556816,0.01494919,6284,0.00048653,0.00000000,0,0.00000000,13847,13873,53,0.00358792
1773322310.96457887,0.01871921,6329,0.00028356,0.00000000,0,0.00000000,13873,13908,62,0.00254045
1773322311.06466746,0.02227049,6298,0.00035092,0.00000000,0,0.00000000,13908,13937,55,0.00134513
1773322311.16581154,0.02029328,6301,0.00046464,0.00000000,0,0.00000000,13937,13950,53,0.00210228
1773322311.26573920,0.01236322,6306,0.00023298,0.00000000,0,0.00000000,13950,13989,60,0.00113077
1773322311.36580563,0.01362108,6298,0.00039087,0.00000000,0,0.00000000,13989,13967,58,0.00181839
1773322311.46583915,0.01198681,6273,0.00025593,0.00000000,0,0.00000000,13967,14004,70,0.00204109
1773322311.56473303,0.01447338,6306,0.00099409,0.00000000,0,0.00000000,14004,13958,59,0.00271906
1773322311.66483355,0.01698745,6302,0.00045171,0.00000000,0,0.00000000,13958,13994,57,0.00178098
1773322311.76445413,0.01259353,6279,0.00025629,0.00000000,0,0.00000000,13994,14040,68,0.00130467
1773322311.86453819,0.01784532,6297,0.00035482,0.00000000,0,0.00000000,14040,14088,80,0.00196769
1773322311.96462321,0.01765282,6277,0.00031141,0.00000000,0,0.00000000,14088,14138,76,0.00183541
1773322312.06449866,0.01430176,6289,0.00029648,0.00000000,0,0.00000000,14138,14156,72,0.00094742
1773322312.16462779,0.02183343,6281,0.00047909,0.00000000,0,0.00000000,14156,14190,67,0.00108236
1773322312.26462889,0.01385762,6284,0.00044185,0.00000000,0,0.00000000,14190,14230,76,0.00179463
1773322312.36464810,0.01512492,6310,0.00056735,0.00000000,0,0.00000000,14230,14252,62,0.00089088
1773322312.46469808,0.01762606,6332,0.00084133,0.00000000,0,0.00000000,14252,14293,72,0.00298677
1773322312.56474519,0.01878774,6333,0.00044998,0.00000000,0,0.00000000,14293,14298,52,0.00344529
1773322312.66473889,0.01183256,6320,0.00025867,0.00000000,0,0.00000000,14298,14329,67,0.00153343
1773322312.76489758,0.01008671,6304,0.00021346,0.00000000,0,0.00000000,14329,14379,63,0.00129092
1773322312.86490059,0.01525718,6310,0.00037716,0.00000000,0,0.00000000,14379,14395,62,0.00151516
1773322312.96497750,0.01328169,6303,0.00026093,0.00000000,0,0.00000000,14395,14375,47,0.00090132
1773322313.06496143,0.01455899,6288,0.00088984,0.00000000,0,0.00000000,14375,14290,59,0.00151463
1773322313.16504407,0.01268456,6275,0.00069583,0.00000000,0,0.00000000,14290,14326,58,0.00080790
1773322313.26496625,0.02097193,6310,0.00042261,0.00000000,0,0.00000000,14326,14356,76,0.00215135
1773322313.36519003,0.02016937,6305,0.00043167,0.00000000,0,0.00000000,14356,14393,74,0.00123196
1773322313.46524882,0.01727365,6317,0.00027264,0.00000000,0,0.00000000,14393,14404,74,0.00097254
1773322313.56529093,0.01899381,6335,0.00029334,0.00000000,0,0.00000000,14404,14270,72,0.00079882
1773322313.66527915,0.01149170,6356,0.00025576,0.00000000,0,0.00000000,14270,14309,54,0.00091193
1773322313.76539040,0.01389514,6277,0.00031977,0.00000000,0,0.00000000,14309,14301,57,0.00119450
1773322313.86527419,0.01032788,6316,0.00043459,0.00000000,0,0.00000000,14301,14260,70,0.00146772
1773322313.96530080,0.02046861,6309,0.00031465,0.00000000,0,0.00000000,14260,14275,57,0.00159702
1773322314.06542134,0.01752613,6281,0.00048461,0.00000000,0,0.00000000,14275,14311,54,0.00178971
1773322314.16535401,0.02172910,6307,0.00034679,0.00000000,0,0.00000000,14311,14345,63,0.00153906
1773322314.26527548,0.01991761,6300,0.00028836,0.00000000,0,0.00000000,14345,14377,65,0.00079449
1773322314.36535931,0.01758688,6305,0.00020031,0.00000000,0,0.00000000,14377,14407,48,0.00090954
1773322314.46544290,0.01114226,6299,0.00033524,0.00000000,0,0.00000000,14407,14421,55,0.00081786
1773322314.56553626,0.01386184,6294,0.00017108,0.00000000,0,0.00000000,14421,14468,54,0.00110980
1773322314.66467500,0.01655401,6356,0.00062671,0.00000000,0,0.00000000,14468,14487,54,0.00080386
1773322314.76469684,0.01841780,6321,0.00033437,0.00000000,0,0.00000000,14487,14519,55,0.00233650
1773322314.86565757,0.01467979,6300,0.00048542,0.00000000,0,0.00000000,14519,14551,58,0.00219320
1773322314.96563816,0.02992211,6316,0.00036360,0.00000000,0,0.00000000,14551,14587,49,0.00179963
1773322315.06568289,0.02912084,6304,0.00054274,0.00000000,0,0.00000000,14587,14587,37,0.00219673
1773322315.16472673,0.03141469,6313,0.00048975,0.00000000,0,0.00000000,14587,14598,50,0.00088013
1773322315.26481771,0.02579690,6303,0.00095303,0.00000000,0,0.00000000,14598,14624,58,0.00169917
1773322315.36479259,0.03240009,6305,0.00037403,0.00000000,0,0.00000000,14624,14637,41,0.00197215
1773322315.46483970,0.01737634,6290,0.00027647,0.00000000,0,0.00000000,14637,14665,53,0.00172725
1773322315.56449056,0.01246068,6332,0.00021729,0.00000000,0,0.00000000,14665,14684,56,0.00339129
1773322315.66495061,0.01653042,6288,0.00055326,0.00000000,0,0.00000000,14684,14695,43,0.00241817
1773322315.76443315,0.01941247,6321,0.00060544,0.00000000,0,0.00000000,14695,14707,51,0.00329000
1773322315.86453366,0.02400217,6311,0.00034265,0.00000000,0,0.00000000,14707,14731,48,0.00210588
1773322315.96454382,0.01455366,6280,0.00026573,0.00000000,0,0.00000000,14731,14770,51,0.00097492
1773322316.06453514,0.02009475,6293,0.00035607,0.00000000,0,0.00000000,14770,14763,53,0.00110969
1773322316.16438389,0.01780893,6323,0.00047496,0.00000000,0,0.00000000,14763,14803,49,0.00196504
1773322316.26443052,0.01134457,6311,0.00023652,0.00000000,0,0.00000000,14803,14814,49,0.00133385
1773322316.36454773,0.01973751,6327,0.00064475,0.00000000,0,0.00000000,14814,14823,52,0.00359038
1773322316.46456575,0.02000600,6340,0.00022082,0.00000000,0,0.00000000,14823,14864,49,0.00360945
1773322316.56460810,0.01992616,6320,0.00041277,0.00000000,0,0.00000000,14864,14889,44,0.00140816
1773322316.66458964,0.01900646,6324,0.00017506,0.00000000,0,0.00000000,14889,14907,42,0.00086378
1773322316.76472044,0.01772712,6301,0.00054075,0.00000000,0,0.00000000,14907,14941,62,0.00136635
1773322316.86471701,0.01607481,6278,0.00090012,0.00000000,0,0.00000000,14941,14980,90,0.00121881
1773322316.96478391,0.01105784,6259,0.00046250,0.00000000,0,0.00000000,14980,15081,146,0.00110715
1773322317.06475258,0.01222066,6244,0.00106162,0.00000000,0,0.00000000,15081,15147,177,0.00316576
1773322317.16481924,0.01199677,6215,0.00076277,0.00000000,0,0.00000000,15147,15222,209,0.00134667
1773322317.26472592,0.01773470,6162,0.00121023,0.00000000,0,0.00000000,15222,15320,209,0.00128859
1773322317.36488938,0.02152869,6200,0.00107223,0.00000000,0,0.00000000,15320,15408,234,0.00256013
1773322317.46484900,0.01747600,6184,0.00123165,0.00000000,0,0.00000000,15408,15508,250,0.00088371
1773322317.56501818,0.01491352,6182,0.00132111,0.00000000,0,0.00000000,15508,15605,226,0.00084901
1773322317.66490149,0.01589976,6156,0.00171131,0.00000000,0,0.00000000,15605,15662,268,0.00147813
1773322317.76493335,0.01752793,6161,0.00127260,0.00000000,0,0.00000000,15662,15831,262,0.00117992
1773322317.86494994,0.01764037,6200,0.00284968,0.00000000,0,0.00000000,15831,15904,268,0.00177974
1773322317.96501350,0.01667996,6209,0.00334313,0.00000000,0,0.00000000,15904,15961,281,0.00177758
1773322318.06501245,0.01529056,6200,0.00161330,0.00000000,0,0.00000000,15961,16077,306,0.00199348
1773322318.16508436,0.01642243,6242,0.00156401,0.00000000,0,0.00000000,16077,16191,279,0.00097318
1773322318.26529336,0.01486447,6246,0.00117439,0.00000000,0,0.00000000,16191,16264,252,0.00192283
1773322318.36520720,0.01294632,6227,0.00084490,0.00000000,0,0.00000000,16264,16367,223,0.00119826
1773322318.46517372,0.01396512,6275,0.00100341,0.00000000,0,0.00000000,16367,16490,221,0.00087871
1773322318.56520534,0.01605223,6226,0.00266627,0.00000000,0,0.00000000,16490,16641,196,0.00095929
1773322318.66518307,0.01508105,6226,0.00117523,0.00000000,0,0.00000000,16234,16389,186,0.00211556
1773322318.76531148,0.01274880,6203,0.00045687,0.00000000,0,0.00000000,16389,16497,147,0.00149564
1773322318.86535740,0.02059071,6258,0.00110053,0.00000000,0,0.00000000,16497,16450,124,0.00175551
1773322318.96531081,0.01520241,6213,0.00035152,0.00000000,0,0.00000000,16450,16502,81,0.00147266
1773322319.06539845,0.01590164,6205,0.00054578,0.00000000,0,0.00000000,16502,16592,112,0.00080175
1773322319.16540384,0.01850108,6239,0.00049450,0.00000000,0,0.00000000,16592,16630,87,0.00086247
1773322319.26549435,0.01190136,6250,0.00022365,0.00000000,0,0.00000000,16630,16673,68,0.00078700
1773322319.36534095,0.01471876,6275,0.00082652,0.00000000,0,0.00000000,16673,16667,59,0.00081794
1773322319.46527410,0.01644823,6265,0.00041329,0.00000000,0,0.00000000,16667,16678,53,0.00123396
1773322319.56524229,0.02100889,6253,0.00020473,0.00000000,0,0.00000000,16678,16710,46,0.00368020
1773322319.66547847,0.01854280,6223,0.00020049,0.00000000,0,0.00000000,16710,16719,52,0.00301083
1773322319.76534796,0.01649216,6164,0.00072249,0.00000000,0,0.00000000,16719,16744,91,0.00291643
1773322319.86538577,0.01413073,6087,0.00042014,0.00000000,0,0.00000000,16744,16804,125,0.00181611
1773322319.96562171,0.01462062,6046,0.00062565,0.00000000,0,0.00000000,16804,16893,156,0.00104110
1773322320.06553149,0.01335201,5938,0.00093885,0.00000000,0,0.00000000,16893,16958,149,0.00092330
1773322320.16445065,0.01387585,5981,0.00058792,0.00000000,0,0.00000000,16958,17028,138,0.00092572
1773322320.26546955,0.01767736,5987,0.00088684,0.00000000,0,0.00000000,17028,17088,121,0.00224485
1773322320.36538076,0.01918491,5996,0.00044403,0.00000000,0,0.00000000,17088,17108,93,0.00214425
1773322320.46547222,0.01583917,5955,0.00050076,0.00000000,0,0.00000000,17108,17100,117,0.00183753
1773322320.56561470,0.01696339,5969,0.00055942,0.00000000,0,0.00000000,17100,17106,99,0.00148970
1773322320.66462755,0.01256517,5928,0.00042182,0.00000000,0,0.00000000,17106,17081,95,0.00087314
1773322320.76545238,0.01693716,5973,0.00057753,0.00000000,0,0.00000000,17081,17091,102,0.00096232
1773322320.86553669,0.01466460,5866,0.00041091,0.00000000,0,0.00000000,17091,17135,86,0.00092085
1773322320.96560597,0.01153340,5896,0.00031829,0.00000000,0,0.00000000,17135,17179,80,0.00077692
1773322321.06566715,0.01623944,5912,0.00067527,0.00000000,0,0.00000000,17179,17176,46,0.00147468
1773322321.16465664,0.01134130,5878,0.00047972,0.00000000,0,0.00000000,17176,17172,81,0.00165066
1773322321.26558566,0.01356976,5861,0.00062256,0.00000000,0,0.00000000,17172,17229,68,0.00165433
1773322321.36467814,0.01486810,5909,0.00034391,0.00000000,0,0.00000000,17229,17257,83,0.00258595
1773322321.46567774,0.01301230,5910,0.00019091,0.00000000,0,0.00000000,17257,17288,62,0.00151228
1773322321.56580210,0.01362796,5830,0.00029194,0.00000000,0,0.00000000,17288,17292,61,0.00087478
1773322321.66483164,0.01314704,5953,0.00026138,0.00000000,0,0.00000000,17292,17321,65,0.00088825
1773322321.76470280,0.01528365,5892,0.00105267,0.00000000,0,0.00000000,17321,17310,60,0.00092154
1773322321.86477947,0.01565548,6038,0.00044437,0.00000000,0,0.00000000,17310,17336,42,0.00111178
1773322321.96570182,0.01843505,6001,0.00021625,0.00000000,0,0.00000000,17336,17360,48,0.00255597
1773322322.06572938,0.01598126,6035,0.00141971,0.00000000,0,0.00000000,17360,17288,51,0.00164483
1773322322.16476512,0.01882631,6029,0.00058554,0.00000000,0,0.00000000,17288,17268,57,0.00191054
1773322322.26578331,0.01509057,6051,0.00021509,0.00000000,0,0.00000000,17268,17303,59,0.00086542
1773322322.36484146,0.01334079,6063,0.00023937,0.00000000,0,0.00000000,17303,17326,42,0.00080603
1773322322.46477985,0.01113555,6106,0.00016916,0.00000000,0,0.00000000,17326,17360,46,0.00077813
1773322322.56485438,0.01185074,6035,0.00022669,0.00000000,0,0.00000000,17360,17384,45,0.00117646
1773322322.66489911,0.00947799,6045,0.00025847,0.00000000,0,0.00000000,17384,17399,57,0.00192668
1773322322.76444411,0.02922419,6110,0.00051070,0.00000000,0,0.00000000,17399,17419,44,0.00239355
1773322322.86448431,0.01476258,6047,0.00065371,0.00000000,0,0.00000000,17419,17458,69,0.00151943
1773322322.96448350,0.01924761,6039,0.00094985,0.00000000,0,0.00000000,17458,17465,72,0.00194384
1773322323.06449914,0.02677964,6052,0.00052975,0.00000000,0,0.00000000,17465,17522,87,0.00082794
