time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773325314.93789268,0.02867290,5982,0.00108350,0.01853307,0,0.00000000,16167,16242,135,0.00188515,0.00455678,0.00238200,0.00000112,0.00068005,0.02342430
1773325315.03791571,0.01922453,5974,0.00056506,0.01309934,0,0.00000000,16242,16272,119,0.00166318,0.00257863,0.00154806,0.00000195,0.00055943,0.01587566
1773325315.13799071,0.03431872,5914,0.00114796,0.02218246,0,0.00000000,16272,16312,123,0.00179435,0.00522095,0.00344291,0.00000172,0.00084207,0.02777741
1773325315.23773432,0.03359464,5975,0.00119853,0.02173890,0,0.00000000,16312,16314,111,0.00166409,0.00562016,0.00253852,0.00000099,0.00072714,0.02808954
1773325315.33777356,0.03096928,5949,0.00101393,0.01990090,0,0.00000000,16314,16346,118,0.00169694,0.00541892,0.00253840,0.00000138,0.00069296,0.02570831
1773325315.43784833,0.03310206,5986,0.00093434,0.02015267,0,0.00000000,16346,16076,115,0.00120559,0.00481545,0.00473182,0.00000271,0.00098161,0.02528742
1773325315.53786135,0.03104812,5932,0.00118760,0.01858918,0,0.00000000,16076,16106,82,0.00234821,0.00363492,0.00514138,0.00000219,0.00102749,0.02247276
1773325315.63769245,0.02803899,6000,0.00091518,0.01824875,0,0.00000000,15756,15785,117,0.00216425,0.00372984,0.00287954,0.00000322,0.00089829,0.02222046
1773325315.73787308,0.06052051,5945,0.00423711,0.04719118,0,0.00000000,15785,15824,121,0.00214055,0.00472680,0.00236704,0.00000089,0.00068615,0.05222864
1773325315.83786345,0.01845486,5987,0.00053754,0.01160511,0,0.00000000,15824,15882,108,0.00341758,0.00333931,0.00165113,0.00000077,0.00043942,0.01514842
1773325315.93787503,0.01863338,5977,0.00057805,0.01196988,0,0.00000000,15882,15901,110,0.00338165,0.00301354,0.00168545,0.00000155,0.00048848,0.01518535
1773325316.03786421,0.03709972,5965,0.00103181,0.02248705,0,0.00000000,15901,15857,104,0.00179416,0.00556559,0.00526812,0.00000113,0.00090564,0.02876717
1773325316.13779807,0.02852258,6002,0.00105760,0.01877863,0,0.00000000,15857,15894,106,0.00168827,0.00391637,0.00251497,0.00000100,0.00072794,0.02297639
1773325316.23785782,0.03307924,5994,0.00089780,0.02179704,0,0.00000000,15894,15939,106,0.00137943,0.00563572,0.00249325,0.00000088,0.00069849,0.02792217
1773325316.33779359,0.03024255,6006,0.00080028,0.02095594,0,0.00000000,15939,16016,112,0.00134753,0.00366872,0.00256069,0.00000180,0.00092973,0.02486220
1773325316.43784571,0.03045402,5950,0.00091883,0.01899326,0,0.00000000,16016,16040,107,0.00284097,0.00483380,0.00338545,0.00000271,0.00088220,0.02415036
1773325316.53784728,0.02703926,5945,0.00096092,0.01749086,0,0.00000000,16040,16094,101,0.00183363,0.00378791,0.00274808,0.00000326,0.00075692,0.02160506
1773325316.63770270,0.03201694,5973,0.00083497,0.01816477,0,0.00000000,16094,16157,101,0.00178773,0.00566180,0.00460644,0.00000099,0.00070314,0.02435033
1773325316.73776197,0.02977887,6019,0.00118297,0.01911755,0,0.00000000,16157,16171,131,0.00179524,0.00463391,0.00255524,0.00000100,0.00066140,0.02419993
1773325316.83786011,0.02933122,6030,0.00101900,0.01930879,0,0.00000000,16171,16209,163,0.00182639,0.00471366,0.00237379,0.00000089,0.00065848,0.02435384
1773325316.93787360,0.02725664,6006,0.00104360,0.01741440,0,0.00000000,16209,16199,133,0.00231557,0.00444005,0.00244426,0.00000126,0.00066515,0.02213970
1773325317.03791761,0.03314644,5984,0.00077982,0.02236649,0,0.00000000,16199,16217,89,0.00350254,0.00552828,0.00226300,0.00000109,0.00076828,0.02822907
1773325317.13780093,0.03400051,5967,0.00099111,0.02282571,0,0.00000000,16217,16267,100,0.00274277,0.00479092,0.00275797,0.00000153,0.00112354,0.02796776
1773325317.23769283,0.03495892,6043,0.00109355,0.02101209,0,0.00000000,16267,16337,108,0.00183977,0.00557875,0.00432289,0.00000221,0.00112875,0.02696446
1773325317.33781862,0.03069123,5993,0.00098313,0.01877846,0,0.00000000,16337,16361,108,0.00195768,0.00420791,0.00426923,0.00000105,0.00077238,0.02333621
1773325317.43768549,0.03066498,6044,0.00146903,0.01907963,0,0.00000000,16361,16406,98,0.00150979,0.00494096,0.00257716,0.00000110,0.00072554,0.02434452
1773325317.53782392,0.03285023,6043,0.00080957,0.02229782,0,0.00000000,16406,16394,87,0.00191327,0.00495923,0.00262045,0.00000102,0.00070406,0.02763362
1773325317.63770127,0.02985652,6059,0.00084620,0.02036959,0,0.00000000,16394,16402,99,0.00180221,0.00406648,0.00253688,0.00000093,0.00070709,0.02468963
1773325317.73777485,0.03294154,6052,0.00129543,0.02062250,0,0.00000000,16402,16435,107,0.00178642,0.00463022,0.00406037,0.00000121,0.00079733,0.02564538
1773325317.83768916,0.03522593,6017,0.00086496,0.02251337,0,0.00000000,16435,16424,87,0.00299054,0.00622537,0.00309430,0.00000114,0.00082253,0.02930537
1773325317.93776727,0.02344429,6039,0.00053591,0.01412344,0,0.00000000,16424,16431,83,0.00187494,0.00334039,0.00347415,0.00000092,0.00062438,0.01779596
1773325318.03776741,0.02019441,6051,0.00041968,0.01344322,0,0.00000000,16431,16475,91,0.00189555,0.00292906,0.00193326,0.00000086,0.00056070,0.01672765
1773325318.13776374,0.03651807,6053,0.00101098,0.02276302,0,0.00000000,16475,16523,86,0.00201931,0.00602030,0.00382148,0.00000266,0.00100511,0.02926814
1773325318.23777604,0.03785488,6006,0.00104940,0.02480669,0,0.00000000,16523,16569,103,0.00182857,0.00599900,0.00287157,0.00000183,0.00094600,0.03132382
1773325318.33765388,0.03655326,6067,0.00063272,0.02361961,0,0.00000000,16569,16572,97,0.00356988,0.00542313,0.00459131,0.00000127,0.00098597,0.02940946
1773325318.43775082,0.02705451,6051,0.00069248,0.01768425,0,0.00000000,16572,16593,89,0.00086438,0.00454902,0.00212814,0.00000088,0.00065854,0.02268709
1773325318.53776288,0.02722069,6049,0.00061859,0.01805946,0,0.00000000,16593,16630,92,0.00289246,0.00467680,0.00208369,0.00000082,0.00060155,0.02304890
1773325318.63775778,0.03836116,6058,0.00107831,0.02555334,0,0.00000000,16630,16564,84,0.00192138,0.00579854,0.00325634,0.00000113,0.00085066,0.03174441
1773325318.73777890,0.03531336,6019,0.00193561,0.02289270,0,0.00000000,16564,16529,102,0.00291445,0.00544943,0.00271495,0.00000132,0.00080072,0.02872009
1773325318.84092975,0.02633208,6042,0.00089674,0.01652151,0,0.00000000,16529,16138,124,0.00184035,0.00393931,0.00282174,0.00000216,0.00092637,0.02071449
1773325318.93780899,0.02621673,6077,0.00095325,0.01639210,0,0.00000000,16138,16206,148,0.00165144,0.00462648,0.00225859,0.00000080,0.00065187,0.02141125
1773325319.03781486,0.02524672,6016,0.00250846,0.01454178,0,0.00000000,16206,16241,193,0.00282529,0.00399442,0.00199399,0.00000115,0.00062735,0.01879588
